id,price,bedrooms,Bathrooms,Sqft living,Floors,Waterfront,View,Condition,Grade,lat,long,neighborhood_name,Recommendation
6705850140,750000.0,4,3.0,3170,2.0,0,0,3,10,47.5774,-122.054,Union Hill & Sammamish,7.13
625049153,605000.0,3,2.0,2060,1.0,0,0,4,8,47.6798,-122.352,Seattle North,7.13
3131201105,580000.0,3,2.0,1850,1.0,0,0,3,7,47.6605,-122.32600000000001,Seattle North,7.13
5416300240,935000.0,4,4.0,5670,2.0,0,2,3,11,47.323,-122.044,Maple Valley,7.13
3426059070,570000.0,3,2.0,2910,1.0,0,0,4,7,47.7015,-122.164,"Redmond, Woodinville & Bellevue North",7.13
3124089086,300000.0,4,1.0,1730,1.5,0,0,3,5,47.5163,-121.829,Preston,7.13
8658300480,299800.0,4,2.0,1530,1.0,0,0,4,6,47.6492,-121.90799999999999,Union Hill & Sammamish,7.13
3320000222,388500.0,3,2.0,1350,2.0,0,0,3,8,47.5997,-122.31200000000001,Seattle South,7.13
5469503280,449950.0,4,2.0,3100,2.0,0,0,3,9,47.3741,-122.15,Kent & North Auburn,7.13
9407000920,234000.0,3,2.0,1140,1.5,0,0,4,6,47.4452,-121.77,Preston,7.13
8665050220,459000.0,3,2.0,1780,2.0,0,0,4,8,47.5677,-122.00299999999999,Union Hill & Sammamish,7.13
1515910290,397450.0,4,2.0,2650,2.0,0,0,4,8,47.3693,-122.12899999999999,Kent & North Auburn,7.13
5450300010,572000.0,3,2.0,1680,1.0,0,0,4,7,47.5716,-122.227,"Mercer Island, Renton & Bellevue South",7.13
9477101280,424950.0,3,2.0,2090,1.0,0,0,3,7,47.7326,-122.194,"Redmond, Woodinville & Bellevue North",7.13
9492800020,425000.0,3,2.0,1960,1.0,0,0,4,7,47.739,-122.04799999999999,Union Hill & Sammamish,7.13
1922059282,325000.0,3,2.0,2220,1.0,0,0,4,8,47.3758,-122.21700000000001,Kent & North Auburn,7.13
7229900145,430000.0,4,2.0,2010,1.5,0,0,5,8,47.4821,-122.10799999999999,"Mercer Island, Renton & Bellevue South",7.13
3449800290,641000.0,5,3.0,3710,2.0,0,0,3,9,47.513999999999996,-122.176,"Mercer Island, Renton & Bellevue South",7.13
5412100550,355000.0,4,3.0,2590,2.0,0,0,3,8,47.2609,-122.289,Des Moines & Federal Way,7.13
7399000230,350000.0,4,2.0,2260,1.0,0,0,3,8,47.4645,-122.196,"Mercer Island, Renton & Bellevue South",7.13
7214720510,575000.0,4,2.0,2510,2.0,0,0,3,9,47.7699,-122.085,"Redmond, Woodinville & Bellevue North",7.13
2076400050,294950.0,4,2.0,1740,1.0,0,2,3,7,47.431999999999995,-122.27600000000001,Des Moines & Federal Way,7.13
3329530200,205000.0,3,2.0,1410,1.0,0,0,3,7,47.3315,-122.26299999999999,Des Moines & Federal Way,7.13
2763710060,459950.0,4,2.0,2430,1.0,0,0,3,8,47.7687,-122.27600000000001,Seattle North,7.13
629400480,775000.0,4,3.0,3010,2.0,0,0,3,11,47.5895,-121.994,Union Hill & Sammamish,7.13
8092500720,230000.0,3,2.0,1330,1.0,0,0,5,7,47.3675,-122.11,Kent & North Auburn,7.13
1400700150,730000.0,4,2.0,3550,2.0,0,0,4,9,47.7503,-122.074,"Redmond, Woodinville & Bellevue North",7.13
4131500190,379000.0,5,2.0,2803,1.0,0,0,3,8,47.3032,-122.306,Des Moines & Federal Way,7.13
1442870420,485000.0,4,3.0,2790,2.0,0,0,3,8,47.4823,-121.772,Preston,7.13
3158500290,387990.0,4,2.0,2640,2.0,0,0,3,8,47.3551,-122.054,Maple Valley,7.13
4140090240,520000.0,3,2.0,2590,1.0,0,0,5,8,47.7691,-122.262,"Redmond, Woodinville & Bellevue North",7.13
8731951490,313000.0,3,2.0,2190,1.0,0,0,4,8,47.3098,-122.381,Des Moines & Federal Way,7.13
9407100800,255000.0,3,1.0,1230,1.0,0,0,3,7,47.4437,-121.772,Preston,7.13
5347200165,265000.0,3,1.0,1070,1.0,0,0,3,6,47.5187,-122.37700000000001,Seattle South,7.13
7222000090,580000.0,4,3.0,3569,2.0,0,0,3,10,47.4595,-122.208,"Mercer Island, Renton & Bellevue South",7.13
8856004786,275000.0,3,2.0,2217,2.0,0,0,3,7,47.2776,-122.251,Des Moines & Federal Way,7.13
9265410010,212000.0,3,2.0,1470,1.0,0,0,3,7,47.2587,-122.25299999999999,Des Moines & Federal Way,7.13
8669180390,285000.0,3,2.0,2437,2.0,0,0,3,7,47.3517,-122.21,Kent & North Auburn,7.13
8673400141,473000.0,3,3.0,1380,3.0,0,0,3,8,47.6692,-122.39,Seattle North,7.13
3876540410,242000.0,3,2.0,1690,1.0,0,0,3,7,47.2639,-122.303,Des Moines & Federal Way,7.13
5393601050,445000.0,4,2.0,1650,1.0,0,0,5,7,47.5834,-122.307,Seattle South,7.13
1959701695,950000.0,5,2.0,2940,2.0,0,0,4,9,47.6466,-122.321,Seattle North,7.13
3274850130,392000.0,4,2.0,2600,2.0,0,0,3,8,47.4423,-122.178,Kent & North Auburn,7.12
2619950400,396800.0,4,2.0,2200,2.0,0,0,3,8,47.7338,-121.96600000000001,Union Hill & Sammamish,7.12
1530900290,475000.0,3,2.0,2280,1.0,0,0,3,8,47.735,-122.15899999999999,"Redmond, Woodinville & Bellevue North",7.12
2143700406,300000.0,3,2.0,2000,1.0,0,0,3,7,47.4798,-122.228,"Mercer Island, Renton & Bellevue South",7.12
255550190,350000.0,3,2.0,2100,2.0,0,0,3,7,47.7453,-121.984,Union Hill & Sammamish,7.12
7399300120,260000.0,4,2.0,1480,1.0,0,0,4,7,47.461999999999996,-122.193,"Mercer Island, Renton & Bellevue South",7.12
2122059198,335000.0,4,2.0,2370,2.0,0,0,3,8,47.3732,-122.179,Kent & North Auburn,7.12
2141300080,707000.0,5,2.0,3050,1.0,0,0,4,8,47.5596,-122.14200000000001,"Mercer Island, Renton & Bellevue South",7.12
4046700140,340000.0,4,2.0,1680,1.0,0,0,4,7,47.6895,-121.912,Union Hill & Sammamish,7.12
8165501640,309950.0,2,2.0,1460,2.0,0,0,3,8,47.5395,-122.369,Seattle South,7.12
6300000693,233000.0,2,2.0,850,2.0,0,0,3,8,47.7064,-122.344,Seattle North,7.12
1099600090,205000.0,3,1.0,1290,1.0,0,0,5,7,47.3004,-122.37700000000001,Des Moines & Federal Way,7.12
7135300275,185000.0,1,1.0,720,1.0,0,0,4,6,47.5289,-122.272,Seattle South,7.12
1072000240,366000.0,3,2.0,1840,1.0,0,0,4,8,47.474,-122.14,"Mercer Island, Renton & Bellevue South",7.12
7227500830,151000.0,2,1.0,720,1.0,0,0,4,5,47.4965,-122.186,"Mercer Island, Renton & Bellevue South",7.12
2739200160,333000.0,4,2.0,1910,1.0,0,0,4,6,47.4918,-122.141,"Mercer Island, Renton & Bellevue South",7.12
6117500955,445500.0,4,2.0,2210,1.0,0,0,4,8,47.4321,-122.34700000000001,Des Moines & Federal Way,7.12
2817910220,465000.0,4,2.0,2820,2.0,0,0,4,9,47.3064,-122.1,Maple Valley,7.12
8825900245,678940.0,5,2.0,2610,2.0,0,0,5,7,47.6757,-122.309,Seattle North,7.12
1023059246,437000.0,3,3.0,2580,2.0,0,0,3,8,47.496,-122.15100000000001,"Mercer Island, Renton & Bellevue South",7.12
2731600045,390000.0,4,2.0,2290,1.5,0,0,3,7,47.4678,-122.363,Seattle South,7.12
3348401740,188000.0,2,2.0,1120,1.0,0,0,3,6,47.5024,-122.271,Seattle South,7.12
1898900280,340000.0,4,3.0,2380,1.0,0,0,3,8,47.3046,-122.39200000000001,Des Moines & Federal Way,7.12
4037500335,455000.0,4,2.0,1740,1.0,0,0,4,7,47.6079,-122.12299999999999,"Mercer Island, Renton & Bellevue South",7.12
5088500310,435000.0,3,2.0,2660,1.0,0,0,3,9,47.3689,-122.055,Maple Valley,7.12
9274200735,567500.0,4,2.0,2190,1.0,0,0,3,7,47.5846,-122.387,Seattle South,7.12
1442880340,427874.0,3,3.0,2340,2.0,0,0,3,8,47.4831,-121.773,Preston,7.12
2212500430,323000.0,5,2.0,2500,1.0,0,0,3,7,47.3343,-122.194,Kent & North Auburn,7.12
104550750,241000.0,3,2.0,1520,1.0,0,0,3,8,47.3061,-122.361,Des Moines & Federal Way,7.12
3211600140,475000.0,3,2.0,2490,1.0,0,0,3,7,47.726000000000006,-122.198,"Redmond, Woodinville & Bellevue North",7.12
2592400470,438000.0,5,2.0,1990,2.0,0,0,4,7,47.7162,-122.166,"Redmond, Woodinville & Bellevue North",7.12
7349650330,270000.0,4,3.0,1990,1.0,0,0,3,7,47.2839,-122.20200000000001,Kent & North Auburn,7.12
7205000180,320000.0,4,2.0,2000,2.0,0,1,4,7,47.3342,-122.34,Des Moines & Federal Way,7.12
5412100240,340000.0,4,2.0,2550,2.0,0,0,3,8,47.2614,-122.29,Des Moines & Federal Way,7.12
3797000145,765000.0,4,3.0,2660,1.5,0,0,5,8,47.6864,-122.34700000000001,Seattle North,7.12
5104520550,357500.0,3,4.0,2080,2.0,0,0,3,8,47.35,-122.005,Maple Valley,7.12
8857640410,355000.0,4,2.0,2200,2.0,0,0,3,8,47.3895,-122.03399999999999,Maple Valley,7.12
8093800200,360400.0,3,2.0,1630,2.0,0,0,3,8,47.7574,-122.228,"Redmond, Woodinville & Bellevue North",7.12
2695600070,345000.0,2,1.0,1350,1.0,0,0,3,7,47.5315,-122.38,Seattle South,7.12
7338000800,185000.0,3,2.0,1280,2.0,0,0,4,6,47.3342,-122.215,Kent & North Auburn,7.12
5104450070,435000.0,4,2.0,2730,2.0,0,0,4,8,47.4627,-122.152,"Mercer Island, Renton & Bellevue South",7.12
3438500797,368000.0,4,2.0,2100,1.0,0,0,3,7,47.55,-122.35600000000001,Seattle South,7.12
8731982190,274500.0,3,2.0,1720,1.0,0,0,4,8,47.3191,-122.383,Des Moines & Federal Way,7.12
3432500705,410000.0,4,2.0,2200,2.0,0,0,3,7,47.7456,-122.315,Seattle North,7.12
2024059094,515000.0,3,2.0,1920,1.0,0,0,3,8,47.5498,-122.18799999999999,"Mercer Island, Renton & Bellevue South",7.12
7298020140,515000.0,3,3.0,3290,2.0,0,0,4,10,47.3052,-122.34,Des Moines & Federal Way,7.12
1241500155,575000.0,3,2.0,2070,2.0,0,0,3,8,47.6679,-122.165,"Redmond, Woodinville & Bellevue North",7.12
5469501940,340000.0,3,2.0,2190,2.0,0,0,4,8,47.3845,-122.154,Kent & North Auburn,7.12
3448000344,599950.0,5,3.0,2600,1.0,0,0,5,8,47.7176,-122.302,Seattle North,7.12
3946900010,500007.0,2,2.0,1820,1.0,0,0,3,7,47.6928,-122.323,Seattle North,7.12
1972202187,565000.0,3,2.0,1870,3.0,0,0,3,8,47.6512,-122.345,Seattle North,7.12
302000375,169100.0,3,2.0,1050,1.0,0,0,4,7,47.3206,-122.26899999999999,Des Moines & Federal Way,7.12
1180002378,299000.0,4,2.0,1950,2.0,0,0,3,7,47.4977,-122.226,"Mercer Island, Renton & Bellevue South",7.12
8149600065,844000.0,4,4.0,3350,2.0,0,2,3,8,47.5602,-122.39,Seattle South,7.12
1626069220,562000.0,3,2.0,2400,2.0,0,0,5,8,47.7361,-122.046,Union Hill & Sammamish,7.12
1525079069,650000.0,4,3.0,3720,1.0,0,0,3,9,47.6469,-121.897,Union Hill & Sammamish,7.12
7338000150,160000.0,2,1.0,1070,1.0,0,0,4,6,47.3336,-122.215,Kent & North Auburn,7.12
1774200190,580000.0,3,3.0,2660,1.0,0,0,4,8,47.7649,-122.098,"Redmond, Woodinville & Bellevue North",7.12
629420100,722000.0,4,3.0,3190,2.0,0,0,3,9,47.5903,-121.988,Union Hill & Sammamish,7.12
7625700012,370000.0,3,3.0,1250,2.0,0,0,3,7,47.5554,-122.382,Seattle South,7.12
7437101030,265000.0,3,2.0,1640,2.0,0,0,3,7,47.3505,-122.027,Maple Valley,7.12
8024200677,415000.0,3,2.0,1270,3.0,0,0,3,8,47.6987,-122.31700000000001,Seattle North,7.12
3905090230,612500.0,4,2.0,2550,2.0,0,0,3,9,47.5695,-121.992,Union Hill & Sammamish,7.12
2325039084,550000.0,2,2.0,1740,1.0,0,0,3,8,47.6461,-122.397,Seattle North,7.12
3329530480,241000.0,3,2.0,1770,1.0,0,0,3,7,47.3321,-122.26100000000001,Des Moines & Federal Way,7.12
1541700170,307550.0,4,2.0,1980,2.0,0,0,3,8,47.3913,-122.185,Kent & North Auburn,7.12
3500100025,300000.0,4,1.0,1370,1.0,0,0,3,7,47.736000000000004,-122.301,Seattle North,7.12
8001450060,370000.0,5,3.0,2670,1.0,0,0,3,8,47.3211,-122.277,Des Moines & Federal Way,7.12
8651401960,179950.0,4,2.0,1130,1.0,0,0,3,6,47.3616,-122.089,Maple Valley,7.12
5309101200,620000.0,4,2.0,2400,1.5,0,0,4,7,47.6763,-122.37,Seattle North,7.12
1311900240,226500.0,3,2.0,1560,1.0,0,0,4,7,47.3355,-122.28399999999999,Des Moines & Federal Way,7.12
1150000040,625000.0,3,2.0,2360,2.0,0,0,3,10,47.5596,-122.022,Union Hill & Sammamish,7.12
1545802080,230000.0,3,2.0,1310,1.0,0,0,3,7,47.3597,-122.051,Maple Valley,7.12
9412710440,305000.0,4,3.0,2030,1.0,0,0,4,7,47.3942,-122.16,Kent & North Auburn,7.12
8651480550,600000.0,3,2.0,2260,2.0,0,0,3,10,47.641000000000005,-122.068,Union Hill & Sammamish,7.12
9358001403,380000.0,3,3.0,1450,2.0,0,0,3,8,47.5664,-122.37,Seattle South,7.12
5535600110,515500.0,4,2.0,2920,2.0,0,0,3,9,47.7351,-121.975,Union Hill & Sammamish,7.12
2113700500,250800.0,3,2.0,1290,1.0,0,0,3,6,47.5309,-122.354,Seattle South,7.12
6664900410,252500.0,3,2.0,1900,1.0,0,0,3,7,47.2909,-122.352,Des Moines & Federal Way,7.12
1324079046,350000.0,3,2.0,1580,1.0,0,0,3,7,47.5583,-121.852,Preston,7.12
686400060,521000.0,4,2.0,1890,1.0,0,0,4,8,47.6338,-122.117,Union Hill & Sammamish,7.12
3353402400,124500.0,2,1.0,840,1.0,0,0,4,5,47.263999999999996,-122.258,Des Moines & Federal Way,7.12
8562890370,399950.0,4,2.0,3110,2.0,0,0,3,8,47.3781,-122.126,Kent & North Auburn,7.12
8100400170,500000.0,3,2.0,2050,1.0,0,0,3,8,47.6389,-122.11,Union Hill & Sammamish,7.12
7967900150,367950.0,4,2.0,3030,2.0,0,0,3,8,47.3511,-122.287,Des Moines & Federal Way,7.12
8945000260,209950.0,4,1.0,1630,1.0,0,0,3,6,47.3052,-122.36200000000001,Des Moines & Federal Way,7.12
1604601155,180000.0,3,1.0,780,1.0,0,0,2,6,47.565,-122.291,Seattle South,7.12
9485951510,450000.0,3,2.0,2790,2.0,0,0,4,9,47.3487,-122.088,Maple Valley,7.12
7524350080,349900.0,4,2.0,2290,2.0,0,0,3,8,47.3762,-122.318,Des Moines & Federal Way,7.12
1402200070,365000.0,4,2.0,1990,1.0,0,0,4,8,47.43899999999999,-122.14399999999999,Kent & North Auburn,7.12
7812800215,235000.0,4,1.0,1500,1.5,0,0,3,6,47.4979,-122.24,"Mercer Island, Renton & Bellevue South",7.12
2767603215,490000.0,3,2.0,1450,1.5,0,0,3,8,47.6726,-122.381,Seattle North,7.12
3874000240,210000.0,3,2.0,1440,1.0,0,0,3,7,47.345,-122.28299999999999,Des Moines & Federal Way,7.12
9358002232,380000.0,3,2.0,1470,2.0,0,0,3,8,47.5653,-122.369,Seattle South,7.12
6914700130,520500.0,3,2.0,1900,1.0,0,0,4,7,47.6997,-122.319,Seattle North,7.12
731500320,282000.0,4,2.0,1785,2.0,0,0,3,8,47.3582,-122.2,Kent & North Auburn,7.12
2312400230,257000.0,3,2.0,1810,2.0,0,0,3,7,47.3476,-122.3,Des Moines & Federal Way,7.12
1545807990,315000.0,3,2.0,1890,1.0,0,0,5,7,47.3583,-122.056,Maple Valley,7.12
1997200060,270000.0,1,1.0,720,1.0,0,0,3,7,47.6928,-122.337,Seattle North,7.12
98020140,765000.0,4,4.0,3010,2.0,0,0,3,10,47.5833,-121.97,Union Hill & Sammamish,7.12
6071000265,550000.0,3,2.0,2140,1.0,0,0,3,8,47.5602,-122.184,"Mercer Island, Renton & Bellevue South",7.12
9126100815,500000.0,3,2.0,1560,3.0,0,0,3,8,47.605,-122.304,Seattle South,7.12
4167960330,270000.0,3,2.0,1820,1.0,0,0,3,8,47.3169,-122.352,Des Moines & Federal Way,7.12
3732800495,429000.0,5,2.0,2720,1.0,0,0,3,7,47.556999999999995,-122.30799999999999,Seattle South,7.12
4137020910,297300.0,3,2.0,1980,2.0,0,0,3,8,47.2602,-122.219,Kent & North Auburn,7.12
2919700885,459000.0,4,2.0,1560,1.0,0,0,4,6,47.6882,-122.365,Seattle North,7.12
5423600100,604000.0,6,4.0,2580,1.0,0,0,3,8,47.6796,-122.113,"Redmond, Woodinville & Bellevue North",7.12
7979900006,450000.0,3,2.0,2330,1.0,0,0,3,8,47.7481,-122.292,Seattle North,7.12
579003240,720000.0,4,2.0,2530,1.0,0,1,4,8,47.6985,-122.382,Seattle North,7.12
1843130980,284000.0,4,2.0,2000,2.0,0,0,3,7,47.3732,-122.12899999999999,Kent & North Auburn,7.12
9828201361,299000.0,2,2.0,830,2.0,0,0,3,7,47.6175,-122.29700000000001,Seattle North,7.12
4324200060,249000.0,3,2.0,1700,1.0,0,0,3,7,47.4216,-122.17399999999999,Kent & North Auburn,7.12
8732020720,318989.0,4,2.0,2000,1.0,0,0,4,8,47.3125,-122.387,Des Moines & Federal Way,7.12
5315100806,940000.0,4,3.0,2720,1.0,0,0,5,9,47.5833,-122.242,"Mercer Island, Renton & Bellevue South",7.12
2872100345,919204.0,4,4.0,3760,2.0,0,0,3,9,47.6826,-122.39399999999999,Seattle North,7.12
9269200786,399950.0,4,2.0,1850,1.5,0,0,3,6,47.5352,-122.37,Seattle South,7.12
2424039036,282000.0,3,2.0,1260,2.0,0,0,3,8,47.555,-122.363,Seattle South,7.12
2558160220,385000.0,4,2.0,2030,1.0,0,0,3,7,47.7765,-122.26100000000001,"Redmond, Woodinville & Bellevue North",7.12
455000760,685000.0,3,2.0,2500,1.0,0,0,3,8,47.6691,-122.36,Seattle North,7.12
7852040210,449950.0,4,2.0,2470,2.0,0,0,3,8,47.5362,-121.87700000000001,Preston,7.12
3904100041,290750.0,3,2.0,1270,2.0,0,0,3,7,47.5351,-122.279,Seattle South,7.12
5424100030,327555.0,3,2.0,2329,2.0,0,0,3,8,47.361999999999995,-122.2,Kent & North Auburn,7.12
98020410,802500.0,4,4.0,3320,2.0,0,0,3,10,47.5818,-121.97200000000001,Union Hill & Sammamish,7.12
7214810150,428000.0,3,2.0,2120,1.0,0,0,3,7,47.7562,-122.145,"Redmond, Woodinville & Bellevue North",7.12
1604601804,532000.0,3,4.0,2260,2.0,0,0,3,9,47.566,-122.29,Seattle South,7.12
3501600135,437500.0,3,2.0,1490,2.0,0,0,5,6,47.6933,-122.361,Seattle North,7.12
8732190460,260000.0,3,2.0,1680,1.0,0,0,3,8,47.3107,-122.397,Des Moines & Federal Way,7.12
7237450030,419354.0,5,3.0,2710,2.0,0,0,3,8,47.3547,-122.06200000000001,Maple Valley,7.12
3955900500,424950.0,4,2.0,2760,2.0,0,0,3,7,47.4814,-122.189,"Mercer Island, Renton & Bellevue South",7.12
4399210130,225500.0,2,2.0,1590,1.0,0,0,4,7,47.3177,-122.21,Kent & North Auburn,7.12
5053300015,212000.0,2,1.0,1070,1.0,0,0,3,6,47.5434,-122.29799999999999,Seattle South,7.12
5649000150,385000.0,4,2.0,1720,1.0,0,0,3,7,47.726000000000006,-122.21,"Redmond, Woodinville & Bellevue North",7.12
9407001620,280000.0,3,2.0,1370,2.0,0,0,3,7,47.4469,-121.775,Preston,7.12
3955900830,467000.0,3,2.0,3460,2.0,0,0,3,7,47.4802,-122.18799999999999,"Mercer Island, Renton & Bellevue South",7.12
1795920310,690000.0,4,4.0,3210,2.0,0,0,4,8,47.7268,-122.103,"Redmond, Woodinville & Bellevue North",7.12
1139600270,300000.0,3,3.0,2090,1.0,0,0,3,8,47.2741,-122.337,Des Moines & Federal Way,7.12
9407110680,280000.0,3,2.0,1370,2.0,0,0,3,7,47.4477,-121.77,Preston,7.12
5027800190,442500.0,4,2.0,2490,1.0,0,0,3,7,47.7397,-122.324,Seattle North,7.12
6204200170,525000.0,4,3.0,2910,1.0,0,0,3,8,47.7352,-122.20100000000001,"Redmond, Woodinville & Bellevue North",7.12
2025700430,269500.0,3,2.0,1640,1.0,0,0,4,7,47.348,-122.035,Maple Valley,7.12
6324000115,727500.0,3,2.0,2660,1.5,0,3,3,8,47.5829,-122.382,Seattle South,7.12
1565900390,272000.0,4,2.0,1800,2.0,0,0,3,7,47.2126,-121.984,Maple Valley,7.12
2344300170,1500000.0,5,4.0,4370,2.0,0,0,3,11,47.582,-122.199,"Mercer Island, Renton & Bellevue South",7.12
6799300270,310950.0,4,2.0,2030,2.0,0,0,3,8,47.393,-122.184,Kent & North Auburn,7.12
9475710060,370000.0,4,2.0,2220,2.0,0,0,3,7,47.4887,-122.15,"Mercer Island, Renton & Bellevue South",7.12
5489200435,550000.0,4,3.0,2670,2.0,0,2,3,7,47.5784,-122.37700000000001,Seattle South,7.12
7694200380,329780.0,3,2.0,1730,2.0,0,0,3,8,47.5014,-122.34,Seattle South,7.12
3305100210,825000.0,5,3.0,3070,2.0,0,0,3,9,47.6852,-122.184,"Redmond, Woodinville & Bellevue North",7.12
8732040580,249000.0,3,2.0,1850,1.0,0,0,3,7,47.3063,-122.384,Des Moines & Federal Way,7.12
2172000890,385000.0,4,2.0,2560,2.0,0,0,3,8,47.4899,-122.255,Seattle South,7.12
1425059174,390000.0,3,2.0,1510,2.0,0,0,3,7,47.653999999999996,-122.12700000000001,"Redmond, Woodinville & Bellevue North",7.12
3832050890,282000.0,3,2.0,2010,2.0,0,0,3,7,47.3338,-122.052,Maple Valley,7.12
7338402160,349950.0,4,2.0,1780,1.0,0,0,5,7,47.5329,-122.292,Seattle South,7.12
2423069155,460000.0,4,2.0,2090,1.0,0,0,4,7,47.4691,-121.993,Maple Valley,7.12
34000005,343566.0,2,1.0,1100,1.0,0,0,3,7,47.5312,-122.39200000000001,Seattle South,7.12
7853430690,572800.0,3,2.0,3310,2.0,0,0,3,9,47.5201,-121.885,Preston,7.12
3034200435,552625.0,4,2.0,2560,1.0,0,0,5,8,47.7169,-122.329,Seattle North,7.12
3518000180,179950.0,2,1.0,1100,1.0,0,0,3,7,47.2874,-122.37,Des Moines & Federal Way,7.12
8567300140,545000.0,4,3.0,3410,2.0,0,0,3,9,47.4054,-122.03,Maple Valley,7.12
1180003435,275000.0,4,2.0,1690,1.0,0,0,3,7,47.497,-122.227,"Mercer Island, Renton & Bellevue South",7.12
2781250110,360000.0,4,2.0,2640,2.0,0,0,3,7,47.3505,-122.027,Maple Valley,7.12
1423069102,430000.0,3,2.0,2000,2.0,0,0,3,7,47.4733,-121.994,Maple Valley,7.12
3830610320,241000.0,3,2.0,1660,1.0,0,0,4,7,47.353,-122.17200000000001,Kent & North Auburn,7.12
2790400380,560000.0,3,2.0,2020,1.0,0,0,4,9,47.632,-122.09200000000001,Union Hill & Sammamish,7.12
7278700100,625000.0,4,2.0,2740,1.0,0,2,3,8,47.7728,-122.385,Seattle North,7.12
255450020,367899.0,3,2.0,2420,2.0,0,0,3,8,47.371,-122.01799999999999,Maple Valley,7.12
7972604001,354000.0,5,2.0,1830,1.0,0,0,4,7,47.5208,-122.35,Seattle South,7.12
5469300270,234000.0,3,2.0,1490,1.0,0,0,4,7,47.375,-122.14,Kent & North Auburn,7.12
8856940060,374950.0,4,3.0,2730,2.0,0,0,3,7,47.3608,-122.04299999999999,Maple Valley,7.12
161000120,650000.0,4,2.0,2850,1.5,0,1,3,7,47.5876,-122.292,Seattle South,7.12
8078370010,470000.0,4,2.0,2320,1.0,0,0,4,7,47.763000000000005,-122.16,"Redmond, Woodinville & Bellevue North",7.12
2483700095,560000.0,4,2.0,1810,1.0,0,1,3,8,47.5233,-122.38600000000001,Seattle South,7.12
7805460030,615000.0,3,2.0,2250,2.0,0,0,3,9,47.5613,-122.11,"Mercer Island, Renton & Bellevue South",7.12
7996700220,375000.0,2,2.0,1640,2.0,0,0,3,8,47.7154,-122.34100000000001,Seattle North,7.12
923049110,168500.0,2,1.0,1020,1.0,0,0,4,6,47.498999999999995,-122.301,Seattle South,7.12
5694001061,587206.0,3,4.0,1890,2.0,0,0,3,8,47.6592,-122.34899999999999,Seattle North,7.12
5018200155,340000.0,3,2.0,2230,1.0,0,0,3,8,47.4092,-122.295,Des Moines & Federal Way,7.12
1736800740,525000.0,4,2.0,2120,1.0,0,0,3,8,47.6003,-122.14399999999999,"Mercer Island, Renton & Bellevue South",7.12
1253200290,265000.0,4,2.0,1860,1.0,0,0,4,7,47.3792,-122.28200000000001,Des Moines & Federal Way,7.12
9297300740,643500.0,6,5.0,3600,2.0,0,0,3,7,47.5656,-122.37200000000001,Seattle South,7.12
2798600120,298000.0,4,2.0,1960,2.0,0,0,3,8,47.3293,-122.205,Kent & North Auburn,7.12
7625704340,425000.0,2,2.0,1550,1.0,0,0,3,7,47.5436,-122.39,Seattle South,7.12
5255690160,439000.0,4,2.0,2240,2.0,0,0,3,8,47.7746,-122.197,"Redmond, Woodinville & Bellevue North",7.12
1332300110,340000.0,3,2.0,3040,2.0,0,0,3,7,47.3817,-122.206,Kent & North Auburn,7.12
5462100240,196500.0,3,1.0,1320,1.0,0,0,3,7,47.3461,-122.272,Des Moines & Federal Way,7.12
2171400126,269000.0,3,1.0,1690,1.0,0,0,3,7,47.4945,-122.258,Seattle South,7.12
1939110310,722080.0,3,3.0,3680,2.0,0,0,3,9,47.6272,-122.03299999999999,Union Hill & Sammamish,7.12
3575303700,324950.0,3,1.0,1240,1.0,0,0,4,7,47.6199,-122.06200000000001,Union Hill & Sammamish,7.12
3902300450,630000.0,4,2.0,2190,1.0,0,0,4,8,47.6926,-122.186,"Redmond, Woodinville & Bellevue North",7.12
1321400650,250000.0,3,2.0,1765,2.0,0,0,3,7,47.3072,-122.32799999999999,Des Moines & Federal Way,7.12
9554200105,625000.0,4,2.0,2020,1.0,0,0,5,8,47.7,-122.292,Seattle North,7.12
7843500070,308000.0,4,2.0,1960,2.0,0,0,3,8,47.3405,-122.05799999999999,Maple Valley,7.12
1972201820,610000.0,4,2.0,2130,1.5,0,0,5,7,47.6515,-122.346,Seattle North,7.12
623049232,115000.0,2,1.0,550,1.0,0,0,3,5,47.511,-122.348,Seattle South,7.12
2207000060,500000.0,3,2.0,1960,1.0,0,0,4,7,47.5765,-122.15899999999999,"Mercer Island, Renton & Bellevue South",7.12
7349620030,272000.0,4,2.0,2115,2.0,0,0,3,7,47.285,-122.20100000000001,Kent & North Auburn,7.12
7905370440,469950.0,5,2.0,2310,1.0,0,0,3,7,47.7212,-122.211,"Redmond, Woodinville & Bellevue North",7.12
6843000080,287000.0,5,2.0,1730,1.0,0,0,3,7,47.4646,-122.184,"Mercer Island, Renton & Bellevue South",7.12
5112800233,289000.0,3,2.0,1970,1.0,0,0,4,6,47.4511,-122.089,"Mercer Island, Renton & Bellevue South",7.12
5422560930,453000.0,3,2.0,1750,2.0,0,0,3,8,47.6638,-122.12899999999999,"Redmond, Woodinville & Bellevue North",7.12
1115600130,415000.0,4,2.0,2891,2.0,0,0,3,9,47.3359,-122.257,Des Moines & Federal Way,7.12
2770600853,585000.0,3,2.0,1910,2.5,0,0,3,8,47.6441,-122.385,Seattle North,7.12
9828702902,495000.0,2,2.0,1160,2.0,0,0,3,8,47.6207,-122.301,Seattle North,7.12
